primary_label_id,auto_label_v2,n_tasks,n_occupations,salience_weighted_n,mean_importance,n_soft_assigned_noise,share_of_frozen_label
create_visual_or_graphic_design,Manage health information,3,2,1.5,3.9699999999999998,0,0.016216216216216217
create_visual_or_graphic_design,Raise charitable funds,3,3,1.5,3.293333333333333,1,0.016216216216216217
create_visual_or_graphic_design,Analyze earth systems,2,2,1.0,4.265000000000001,0,0.010810810810810811
create_visual_or_graphic_design,Analyze remote sensing data,2,1,1.0,3.915,0,0.010810810810810811
create_visual_or_graphic_design,Analyze statistical data,2,2,1.0,4.3,0,0.010810810810810811
create_visual_or_graphic_design,Assess speech disorders,2,1,1.0,4.15,0,0.010810810810810811
create_visual_or_graphic_design,Deliver radiation treatment,2,2,1.0,4.595,0,0.010810810810810811
create_visual_or_graphic_design,Develop product designs,2,1,1.0,3.13,0,0.010810810810810811
create_visual_or_graphic_design,Lead visitor programs,2,1,1.0,3.365,0,0.010810810810810811
create_visual_or_graphic_design,Manage library services,2,2,1.0,3.265,0,0.010810810810810811
create_visual_or_graphic_design,Manage lodging operations,2,1,1.0,3.3,0,0.010810810810810811
create_visual_or_graphic_design,Manage public relations,2,1,1.0,,0,0.010810810810810811
create_visual_or_graphic_design,Manage sustainability initiatives,2,2,1.0,3.68,0,0.010810810810810811
create_visual_or_graphic_design,Optimize search visibility,2,1,1.0,3.12,0,0.010810810810810811
create_visual_or_graphic_design,Perform eye diagnostics,2,1,1.0,4.1,0,0.010810810810810811
create_visual_or_graphic_design,Plan marketing campaigns,2,2,1.0,2.7,0,0.010810810810810811
create_visual_or_graphic_design,Process online orders,2,1,1.0,3.665,0,0.010810810810810811
create_visual_or_graphic_design,Administer databases,1,1,0.5,,0,0.005405405405405406
create_visual_or_graphic_design,Advance academic research,1,1,0.5,3.44,1,0.005405405405405406
create_visual_or_graphic_design,Advance genetics research,1,1,0.5,4.17,0,0.005405405405405406
create_visual_or_graphic_design,Analyze bioinformatics data,1,1,0.5,3.39,0,0.005405405405405406
create_visual_or_graphic_design,Analyze laboratory samples,1,1,0.5,4.57,0,0.005405405405405406
create_visual_or_graphic_design,Apply legal analysis,1,1,0.5,3.67,0,0.005405405405405406
create_visual_or_graphic_design,Appraise property value,1,1,0.5,3.29,0,0.005405405405405406
create_visual_or_graphic_design,Assess learner progress,1,1,0.5,3.65,0,0.005405405405405406
create_visual_or_graphic_design,Coordinate food preparation,1,1,0.5,3.83,0,0.005405405405405406
create_visual_or_graphic_design,Coordinate production supply,1,1,0.5,3.35,0,0.005405405405405406
create_visual_or_graphic_design,Coordinate study protocols,1,1,0.5,3.27,0,0.005405405405405406
create_visual_or_graphic_design,Coordinate wellness programs,1,1,0.5,3.69,0,0.005405405405405406
create_visual_or_graphic_design,Deliver college instruction,1,1,0.5,3.61,0,0.005405405405405406
create_visual_or_graphic_design,Deliver creative therapy,1,1,0.5,4.04,0,0.005405405405405406
create_visual_or_graphic_design,Develop training programs,1,1,0.5,4.08,0,0.005405405405405406
create_visual_or_graphic_design,Develop web applications,1,1,0.5,,0,0.005405405405405406
create_visual_or_graphic_design,Diagnose vision conditions,1,1,0.5,3.5,0,0.005405405405405406
create_visual_or_graphic_design,Direct media production,1,1,0.5,3.81,0,0.005405405405405406
create_visual_or_graphic_design,Direct organizational strategy,1,1,0.5,3.55,0,0.005405405405405406
create_visual_or_graphic_design,Engineer aerospace systems,1,1,0.5,2.95,0,0.005405405405405406
create_visual_or_graphic_design,Improve soil systems,1,1,0.5,3.72,0,0.005405405405405406
create_visual_or_graphic_design,Investigate digital evidence,1,1,0.5,4.67,0,0.005405405405405406
create_visual_or_graphic_design,Investigate fraud,1,1,0.5,3.62,0,0.005405405405405406
create_visual_or_graphic_design,Manage agricultural production,1,1,0.5,3.69,1,0.005405405405405406
create_visual_or_graphic_design,Manage performer careers,1,1,0.5,4.63,0,0.005405405405405406
create_visual_or_graphic_design,Manage projects,1,1,0.5,,0,0.005405405405405406
create_visual_or_graphic_design,Operate wind facilities,1,1,0.5,3.88,0,0.005405405405405406
create_visual_or_graphic_design,Oversee engineering projects,1,1,0.5,3.43,1,0.005405405405405406
create_visual_or_graphic_design,Perform dance routines,1,1,0.5,3.67,1,0.005405405405405406
create_visual_or_graphic_design,Plan remediation projects,1,1,0.5,3.22,0,0.005405405405405406
create_visual_or_graphic_design,Plan transportation systems,1,1,0.5,3.47,1,0.005405405405405406
create_visual_or_graphic_design,Produce media content,1,1,0.5,3.27,0,0.005405405405405406
create_visual_or_graphic_design,Protect information systems,1,1,0.5,,0,0.005405405405405406
create_visual_or_graphic_design,Provide dental care,1,1,0.5,3.4,0,0.005405405405405406
create_visual_or_graphic_design,Provide hair services,1,1,0.5,2.81,0,0.005405405405405406
create_visual_or_graphic_design,Provide manual treatment,1,1,0.5,3.21,1,0.005405405405405406
create_visual_or_graphic_design,Repair electromechanical systems,1,1,0.5,3.16,0,0.005405405405405406
create_visual_or_graphic_design,Study water resources,1,1,0.5,4.13,0,0.005405405405405406
create_visual_or_graphic_design,Support network systems,1,1,0.5,3.11,0,0.005405405405405406
design_technical_artefact,Fabricate precision parts,27,6,13.5,4.0,2,0.0430622009569378
design_technical_artefact,Create crafted designs,23,3,11.5,4.06695652173913,0,0.03668261562998405
design_technical_artefact,Optimize manufacturing processes,21,3,10.5,3.5947619047619046,0,0.03349282296650718
design_technical_artefact,Build robotic systems,18,3,9.0,3.5566666666666666,8,0.028708133971291867
design_technical_artefact,Develop web applications,17,4,8.5,3.5,0,0.02711323763955343
design_technical_artefact,Administer databases,15,3,7.5,3.9145454545454546,0,0.023923444976076555
design_technical_artefact,Develop building designs,15,2,7.5,3.8800000000000003,0,0.023923444976076555
design_technical_artefact,Create technical drawings,14,5,7.0,4.192142857142857,0,0.022328548644338118
design_technical_artefact,Repair electromechanical systems,14,3,7.0,3.553846153846154,0,0.022328548644338118
design_technical_artefact,Develop photonic systems,13,2,6.5,3.210769230769231,0,0.02073365231259968
design_technical_artefact,Plan transportation systems,13,5,6.5,3.883076923076923,5,0.02073365231259968
design_technical_artefact,Analyze organizational problems,12,4,6.0,3.518333333333333,0,0.019138755980861243
design_technical_artefact,Coordinate creative production,12,4,6.0,4.275833333333334,5,0.019138755980861243
design_technical_artefact,Develop product designs,12,2,6.0,3.905,0,0.019138755980861243
design_technical_artefact,Engineer aerospace systems,12,4,6.0,3.4536363636363636,0,0.019138755980861243
design_technical_artefact,Manage performer careers,12,2,6.0,3.7891666666666666,0,0.019138755980861243
design_technical_artefact,Design micro systems,11,1,5.5,3.554,0,0.017543859649122806
design_technical_artefact,Sell technical products,11,3,5.5,3.9472727272727273,9,0.017543859649122806
design_technical_artefact,Test automotive systems,11,2,5.5,3.566363636363637,0,0.017543859649122806
design_technical_artefact,Capture and edit images,10,3,5.0,3.938,8,0.01594896331738437
design_technical_artefact,Design solar systems,10,4,5.0,3.8609999999999998,0,0.01594896331738437
design_technical_artefact,Model water systems,10,2,5.0,3.814,0,0.01594896331738437
design_technical_artefact,Provide dental care,10,7,5.0,4.231,0,0.01594896331738437
design_technical_artefact,Advance nanoscale research,9,1,4.5,3.02,0,0.014354066985645933
design_technical_artefact,Analyze statistical data,9,7,4.5,3.9924999999999997,5,0.014354066985645933
design_technical_artefact,Coordinate logistics services,9,2,4.5,3.714444444444444,0,0.014354066985645933
design_technical_artefact,Optimize chemical processes,9,4,4.5,3.605555555555556,4,0.014354066985645933
design_technical_artefact,Design biomedical systems,8,2,4.0,3.9475,4,0.012759170653907496
design_technical_artefact,Design computer systems,8,2,4.0,3.6062499999999997,0,0.012759170653907496
design_technical_artefact,Design electrical systems,8,2,4.0,3.56875,0,0.012759170653907496
design_technical_artefact,Install electrical wiring,8,4,4.0,3.85625,2,0.012759170653907496
design_technical_artefact,Analyze bioinformatics data,7,2,3.5,3.6471428571428572,0,0.011164274322169059
design_technical_artefact,Optimize search visibility,7,1,3.5,3.3685714285714283,0,0.011164274322169059
design_technical_artefact,Perform dance routines,7,3,3.5,3.6285714285714286,1,0.011164274322169059
design_technical_artefact,Plan extraction operations,7,2,3.5,3.4642857142857144,0,0.011164274322169059
design_technical_artefact,Craft precious items,6,1,3.0,3.705,0,0.009569377990430622
design_technical_artefact,Deliver college instruction,6,1,3.0,4.283333333333334,6,0.009569377990430622
design_technical_artefact,Deliver radiation treatment,6,2,3.0,4.211666666666667,0,0.009569377990430622
design_technical_artefact,Organize document systems,6,2,3.0,3.78,0,0.009569377990430622
design_technical_artefact,Support crop production,6,2,3.0,3.5966666666666662,5,0.009569377990430622
design_technical_artefact,Support network systems,6,2,3.0,3.561666666666667,0,0.009569377990430622
design_technical_artefact,Coordinate production supply,5,2,2.5,3.682,0,0.007974481658692184
design_technical_artefact,Design marine systems,5,1,2.5,3.682,0,0.007974481658692184
design_technical_artefact,Direct media production,5,2,2.5,3.9260000000000006,0,0.007974481658692184
design_technical_artefact,Improve production methods,5,2,2.5,3.63,0,0.007974481658692184
design_technical_artefact,Install piping systems,5,2,2.5,4.1579999999999995,0,0.007974481658692184
design_technical_artefact,Manage geospatial data,5,2,2.5,3.8659999999999997,0,0.007974481658692184
design_technical_artefact,Operate wind facilities,5,2,2.5,3.3600000000000003,0,0.007974481658692184
design_technical_artefact,Produce media content,5,3,2.5,3.3579999999999997,0,0.007974481658692184
design_technical_artefact,Protect information systems,5,3,2.5,3.53,0,0.007974481658692184
design_technical_artefact,Deliver business intelligence,4,2,2.0,3.9875000000000003,3,0.006379585326953748
design_technical_artefact,Deliver classroom instruction,4,4,2.0,3.9375,1,0.006379585326953748
design_technical_artefact,Edit written content,4,3,2.0,4.0425,2,0.006379585326953748
design_technical_artefact,Manage health information,4,2,2.0,4.333333333333333,0,0.006379585326953748
design_technical_artefact,Oversee engineering projects,4,3,2.0,3.175,1,0.006379585326953748
design_technical_artefact,Study water resources,4,2,2.0,3.335,0,0.006379585326953748
design_technical_artefact,Supervise field crews,4,3,2.0,3.1675,0,0.006379585326953748
design_technical_artefact,Analyze investment risk,3,2,1.5,2.4699999999999998,0,0.004784688995215311
design_technical_artefact,Create visual media,3,2,1.5,3.8533333333333335,0,0.004784688995215311
design_technical_artefact,Deliver creative therapy,3,2,1.5,4.566666666666666,0,0.004784688995215311
design_technical_artefact,Inspect and investigate,3,3,1.5,4.19,0,0.004784688995215311
design_technical_artefact,Maintain equipment,3,2,1.5,3.9566666666666666,0,0.004784688995215311
design_technical_artefact,Manage biofuel operations,3,1,1.5,3.356666666666667,0,0.004784688995215311
design_technical_artefact,Manage security operations,3,1,1.5,3.7166666666666663,0,0.004784688995215311
design_technical_artefact,Operate nuclear systems,3,1,1.5,4.146666666666667,0,0.004784688995215311
design_technical_artefact,Administer compensation benefits,2,1,1.0,4.085,0,0.003189792663476874
design_technical_artefact,Advance academic research,2,2,1.0,3.58,2,0.003189792663476874
design_technical_artefact,Analyze earth systems,2,1,1.0,3.2649999999999997,0,0.003189792663476874
design_technical_artefact,Assess industrial impacts,2,1,1.0,3.795,0,0.003189792663476874
design_technical_artefact,Conduct biological research,2,2,1.0,3.25,0,0.003189792663476874
design_technical_artefact,Conduct scientific research,2,2,1.0,4.225,0,0.003189792663476874
design_technical_artefact,Conduct survey research,2,2,1.0,3.995,0,0.003189792663476874
design_technical_artefact,Conduct surveying work,2,1,1.0,4.119999999999999,0,0.003189792663476874
design_technical_artefact,Control product quality,2,2,1.0,3.435,0,0.003189792663476874
design_technical_artefact,Coordinate curriculum improvement,2,1,1.0,,0,0.003189792663476874
design_technical_artefact,Draft engineering plans,2,2,1.0,3.6550000000000002,0,0.003189792663476874
design_technical_artefact,Evaluate insurance claims,2,1,1.0,3.7,0,0.003189792663476874
design_technical_artefact,Improve energy efficiency,2,1,1.0,3.4450000000000003,0,0.003189792663476874
design_technical_artefact,Install mechanical systems,2,2,1.0,4.035,1,0.003189792663476874
design_technical_artefact,Manage administrative operations,2,2,1.0,3.415,1,0.003189792663476874
design_technical_artefact,Manage construction projects,2,1,1.0,3.92,0,0.003189792663476874
design_technical_artefact,Manage forest resources,2,1,1.0,3.475,0,0.003189792663476874
design_technical_artefact,Plan marketing campaigns,2,2,1.0,3.44,1,0.003189792663476874
design_technical_artefact,Plan remediation projects,2,2,1.0,3.2199999999999998,0,0.003189792663476874
design_technical_artefact,Process online orders,2,1,1.0,4.075,0,0.003189792663476874
design_technical_artefact,Repair mechanical equipment,2,2,1.0,3.5700000000000003,1,0.003189792663476874
design_technical_artefact,Support rehabilitation therapy,2,2,1.0,4.27,0,0.003189792663476874
design_technical_artefact,Teach and develop courses,2,2,1.0,4.085,1,0.003189792663476874
design_technical_artefact,Test material performance,2,2,1.0,3.6950000000000003,0,0.003189792663476874
design_technical_artefact,Advance genetics research,1,1,0.5,3.29,0,0.001594896331738437
design_technical_artefact,Analyze laboratory samples,1,1,0.5,3.31,1,0.001594896331738437
design_technical_artefact,Analyze remote sensing data,1,1,0.5,3.13,0,0.001594896331738437
design_technical_artefact,Assess cardiovascular function,1,1,0.5,,1,0.001594896331738437
design_technical_artefact,Assess hearing function,1,1,0.5,4.45,0,0.001594896331738437
design_technical_artefact,Broker real estate deals,1,1,0.5,3.5,1,0.001594896331738437
design_technical_artefact,Coordinate food preparation,1,1,0.5,3.42,0,0.001594896331738437
design_technical_artefact,Coordinate study protocols,1,1,0.5,3.58,0,0.001594896331738437
design_technical_artefact,Curate historical records,1,1,0.5,2.46,0,0.001594896331738437
design_technical_artefact,Establish property boundaries,1,1,0.5,2.88,1,0.001594896331738437
design_technical_artefact,Improve soil systems,1,1,0.5,4.15,0,0.001594896331738437
design_technical_artefact,Install telecom equipment,1,1,0.5,2.91,0,0.001594896331738437
design_technical_artefact,Manage IT operations,1,1,0.5,3.63,0,0.001594896331738437
design_technical_artefact,Manage agricultural production,1,1,0.5,3.6,0,0.001594896331738437
design_technical_artefact,Manage distribution operations,1,1,0.5,3.55,0,0.001594896331738437
design_technical_artefact,Manage financial operations,1,1,0.5,4.61,0,0.001594896331738437
design_technical_artefact,Manage lodging operations,1,1,0.5,3.71,0,0.001594896331738437
design_technical_artefact,Manage sustainability initiatives,1,1,0.5,4.33,0,0.001594896331738437
design_technical_artefact,Manage workplace safety,1,1,0.5,3.31,1,0.001594896331738437
design_technical_artefact,Procure farm products,1,1,0.5,4.25,0,0.001594896331738437
design_technical_artefact,Provide emergency medicine,1,1,0.5,3.84,0,0.001594896331738437
design_technical_artefact,Provide manual treatment,1,1,0.5,3.72,0,0.001594896331738437
design_technical_artefact,Provide nutrition counseling,1,1,0.5,3.75,0,0.001594896331738437
design_technical_artefact,Test software quality,1,1,0.5,3.6,0,0.001594896331738437
design_technical_artefact,Track logistics flow,1,1,0.5,2.92,0,0.001594896331738437
design_technical_artefact,Trade securities,1,1,0.5,4.23,0,0.001594896331738437
design_technical_artefact,Translate and interpret,1,1,0.5,4.23,0,0.001594896331738437
develop_and_implement_treatment_plans,Deliver classroom instruction,18,13,9.0,4.25875,1,0.11764705882352941
develop_and_implement_treatment_plans,Provide behavioral counseling,11,4,5.5,4.337272727272727,4,0.0718954248366013
develop_and_implement_treatment_plans,Deliver creative therapy,8,2,4.0,4.33125,0,0.05228758169934641
develop_and_implement_treatment_plans,Deliver physical therapy,6,2,3.0,4.336666666666667,2,0.0392156862745098
develop_and_implement_treatment_plans,Diagnose vision conditions,6,4,3.0,4.59,0,0.0392156862745098
develop_and_implement_treatment_plans,Plan remediation projects,6,2,3.0,3.3533333333333335,0,0.0392156862745098
develop_and_implement_treatment_plans,Coordinate social services,5,4,2.5,3.964,1,0.032679738562091505
develop_and_implement_treatment_plans,Deliver radiation treatment,5,3,2.5,4.446,0,0.032679738562091505
develop_and_implement_treatment_plans,Provide nursing care,5,3,2.5,4.319999999999999,0,0.032679738562091505
develop_and_implement_treatment_plans,Support rehabilitation therapy,5,2,2.5,4.4479999999999995,0,0.032679738562091505
develop_and_implement_treatment_plans,Treat physical disability,5,3,2.5,3.95,2,0.032679738562091505
develop_and_implement_treatment_plans,Assess cardiovascular function,4,2,2.0,4.54,1,0.026143790849673203
develop_and_implement_treatment_plans,Assess neurological function,4,4,2.0,4.2075,0,0.026143790849673203
develop_and_implement_treatment_plans,Provide emergency medicine,4,4,2.0,4.263333333333333,0,0.026143790849673203
develop_and_implement_treatment_plans,Provide maternity care,4,2,2.0,4.205,0,0.026143790849673203
develop_and_implement_treatment_plans,Assess speech disorders,3,2,1.5,4.846666666666667,0,0.0196078431372549
develop_and_implement_treatment_plans,Coordinate wellness programs,3,2,1.5,4.576666666666667,0,0.0196078431372549
develop_and_implement_treatment_plans,Diagnose mental health,3,1,1.5,4.286666666666666,0,0.0196078431372549
develop_and_implement_treatment_plans,Diagnose psychiatric conditions,3,2,1.5,4.63,0,0.0196078431372549
develop_and_implement_treatment_plans,Lead specialty nursing,3,2,1.5,3.6933333333333334,1,0.0196078431372549
develop_and_implement_treatment_plans,Organize recreation activities,3,2,1.5,4.093333333333334,0,0.0196078431372549
develop_and_implement_treatment_plans,Analyze economic trends,2,1,1.0,4.465,2,0.013071895424836602
develop_and_implement_treatment_plans,Assess credit risk,2,2,1.0,3.8,0,0.013071895424836602
develop_and_implement_treatment_plans,Assess hearing function,2,1,1.0,4.119999999999999,0,0.013071895424836602
develop_and_implement_treatment_plans,Improve soil systems,2,2,1.0,3.89,0,0.013071895424836602
develop_and_implement_treatment_plans,Oversee engineering projects,2,2,1.0,3.08,1,0.013071895424836602
develop_and_implement_treatment_plans,Provide dental care,2,2,1.0,4.74,0,0.013071895424836602
develop_and_implement_treatment_plans,Provide manual treatment,2,1,1.0,4.805,0,0.013071895424836602
develop_and_implement_treatment_plans,Provide nutrition counseling,2,1,1.0,4.545,0,0.013071895424836602
develop_and_implement_treatment_plans,Supervise residential safety,2,1,1.0,4.0,0,0.013071895424836602
develop_and_implement_treatment_plans,Support classroom learning,2,2,1.0,4.375,1,0.013071895424836602
develop_and_implement_treatment_plans,Advance genetics research,1,1,0.5,4.57,0,0.006535947712418301
develop_and_implement_treatment_plans,Analyze investment risk,1,1,0.5,,0,0.006535947712418301
develop_and_implement_treatment_plans,Assess industrial impacts,1,1,0.5,3.35,0,0.006535947712418301
develop_and_implement_treatment_plans,Assess learner progress,1,1,0.5,3.67,0,0.006535947712418301
develop_and_implement_treatment_plans,Assist patient care,1,1,0.5,4.14,1,0.006535947712418301
develop_and_implement_treatment_plans,Build robotic systems,1,1,0.5,3.32,0,0.006535947712418301
develop_and_implement_treatment_plans,Diagnose skin conditions,1,1,0.5,4.72,1,0.006535947712418301
develop_and_implement_treatment_plans,Direct organizational strategy,1,1,0.5,4.14,0,0.006535947712418301
develop_and_implement_treatment_plans,Improve animal production,1,1,0.5,3.81,0,0.006535947712418301
develop_and_implement_treatment_plans,Manage anesthesia care,1,1,0.5,4.65,0,0.006535947712418301
develop_and_implement_treatment_plans,Manage performer careers,1,1,0.5,3.79,0,0.006535947712418301
develop_and_implement_treatment_plans,Manage public relations,1,1,0.5,2.83,0,0.006535947712418301
develop_and_implement_treatment_plans,Manage workplace safety,1,1,0.5,3.44,0,0.006535947712418301
develop_and_implement_treatment_plans,Model water systems,1,1,0.5,3.67,0,0.006535947712418301
develop_and_implement_treatment_plans,Operate flight systems,1,1,0.5,4.82,0,0.006535947712418301
develop_and_implement_treatment_plans,Operate nuclear systems,1,1,0.5,3.95,0,0.006535947712418301
develop_and_implement_treatment_plans,Provide academic tutoring,1,1,0.5,3.83,0,0.006535947712418301
develop_and_implement_treatment_plans,Provide animal care,1,1,0.5,3.51,0,0.006535947712418301
develop_and_implement_treatment_plans,Trade securities,1,1,0.5,4.28,0,0.006535947712418301
develop_methods_or_techniques,Teach and develop courses,39,26,19.5,4.250512820512821,0,0.06190476190476191
develop_methods_or_techniques,Deliver classroom instruction,34,14,17.0,4.12,0,0.05396825396825397
develop_methods_or_techniques,Analyze statistical data,19,5,9.5,3.895263157894737,12,0.03015873015873016
develop_methods_or_techniques,Analyze laboratory samples,13,3,6.5,4.321538461538461,5,0.020634920634920634
develop_methods_or_techniques,Administer compensation benefits,11,4,5.5,3.589090909090909,0,0.01746031746031746
develop_methods_or_techniques,Control product quality,10,3,5.0,3.8339999999999996,0,0.015873015873015872
develop_methods_or_techniques,Develop web applications,10,3,5.0,3.6757142857142857,0,0.015873015873015872
develop_methods_or_techniques,Support network systems,10,4,5.0,3.507,0,0.015873015873015872
develop_methods_or_techniques,Analyze investment risk,9,2,4.5,3.6980000000000004,0,0.014285714285714285
develop_methods_or_techniques,Coordinate production supply,8,3,4.0,3.9283333333333332,0,0.012698412698412698
develop_methods_or_techniques,Develop training programs,8,3,4.0,3.87125,2,0.012698412698412698
develop_methods_or_techniques,Manage construction projects,8,3,4.0,3.605,0,0.012698412698412698
develop_methods_or_techniques,Plan marketing campaigns,8,4,4.0,3.69,4,0.012698412698412698
develop_methods_or_techniques,Supervise field crews,8,7,4.0,3.7485714285714287,0,0.012698412698412698
develop_methods_or_techniques,Administer databases,7,2,3.5,3.6271428571428572,0,0.011111111111111112
develop_methods_or_techniques,Improve production methods,7,2,3.5,3.435,0,0.011111111111111112
develop_methods_or_techniques,Lead specialty nursing,7,1,3.5,4.234285714285714,0,0.011111111111111112
develop_methods_or_techniques,Manage regulatory submissions,7,2,3.5,4.022857142857143,0,0.011111111111111112
develop_methods_or_techniques,Optimize chemical processes,7,5,3.5,3.744285714285714,1,0.011111111111111112
develop_methods_or_techniques,Organize document systems,7,3,3.5,4.128571428571428,1,0.011111111111111112
develop_methods_or_techniques,Protect information systems,7,3,3.5,4.1625,0,0.011111111111111112
develop_methods_or_techniques,Raise charitable funds,7,3,3.5,4.025714285714286,2,0.011111111111111112
develop_methods_or_techniques,Advance nanoscale research,6,2,3.0,3.2816666666666667,0,0.009523809523809525
develop_methods_or_techniques,Conduct survey research,6,3,3.0,4.001666666666667,2,0.009523809523809525
develop_methods_or_techniques,Coordinate logistics services,6,2,3.0,3.4,0,0.009523809523809525
develop_methods_or_techniques,Improve soil systems,6,2,3.0,3.5666666666666664,0,0.009523809523809525
develop_methods_or_techniques,Manage agricultural production,6,2,3.0,3.4283333333333332,0,0.009523809523809525
develop_methods_or_techniques,Manage security operations,6,2,3.0,4.05,0,0.009523809523809525
develop_methods_or_techniques,Manage sustainability initiatives,6,3,3.0,3.905,0,0.009523809523809525
develop_methods_or_techniques,Oversee engineering projects,6,3,3.0,3.388333333333333,4,0.009523809523809525
develop_methods_or_techniques,Repair electromechanical systems,6,3,3.0,3.4520000000000004,0,0.009523809523809525
develop_methods_or_techniques,Analyze bioinformatics data,5,2,2.5,3.838,0,0.007936507936507936
develop_methods_or_techniques,Deliver college instruction,5,2,2.5,4.056,0,0.007936507936507936
develop_methods_or_techniques,Design biomedical systems,5,2,2.5,3.344,2,0.007936507936507936
develop_methods_or_techniques,Improve animal production,5,3,2.5,3.624,0,0.007936507936507936
develop_methods_or_techniques,Manage administrative operations,5,2,2.5,3.8200000000000003,0,0.007936507936507936
develop_methods_or_techniques,Manage biofuel operations,5,1,2.5,3.522,0,0.007936507936507936
develop_methods_or_techniques,Manage health information,5,3,2.5,3.94,0,0.007936507936507936
develop_methods_or_techniques,Model water systems,5,2,2.5,3.346,0,0.007936507936507936
develop_methods_or_techniques,Optimize manufacturing processes,5,3,2.5,3.686,0,0.007936507936507936
develop_methods_or_techniques,Plan transportation systems,5,3,2.5,3.492,1,0.007936507936507936
develop_methods_or_techniques,Test automotive systems,5,2,2.5,3.8,0,0.007936507936507936
develop_methods_or_techniques,Test material performance,5,2,2.5,3.9219999999999997,0,0.007936507936507936
develop_methods_or_techniques,Administer education programs,4,2,2.0,4.135,0,0.006349206349206349
develop_methods_or_techniques,Advance academic research,4,3,2.0,4.01,3,0.006349206349206349
develop_methods_or_techniques,Analyze remote sensing data,4,1,2.0,3.6375,0,0.006349206349206349
develop_methods_or_techniques,Assess industrial impacts,4,1,2.0,3.41,0,0.006349206349206349
develop_methods_or_techniques,Conduct biological research,4,2,2.0,3.6575,0,0.006349206349206349
develop_methods_or_techniques,Coordinate curriculum improvement,4,1,2.0,3.71,0,0.006349206349206349
develop_methods_or_techniques,Coordinate emergency response,4,2,2.0,3.4475,0,0.006349206349206349
develop_methods_or_techniques,Coordinate wellness programs,4,3,2.0,4.305,0,0.006349206349206349
develop_methods_or_techniques,Design electrical systems,4,2,2.0,3.1925,0,0.006349206349206349
develop_methods_or_techniques,Design micro systems,4,1,2.0,3.385,0,0.006349206349206349
develop_methods_or_techniques,Develop photonic systems,4,2,2.0,3.32,0,0.006349206349206349
develop_methods_or_techniques,Diagnose vision conditions,4,3,2.0,4.335,0,0.006349206349206349
develop_methods_or_techniques,Direct media production,4,4,2.0,3.73,1,0.006349206349206349
develop_methods_or_techniques,Draft engineering plans,4,2,2.0,3.2525,3,0.006349206349206349
develop_methods_or_techniques,Improve energy efficiency,4,3,2.0,3.9825,3,0.006349206349206349
develop_methods_or_techniques,Investigate digital evidence,4,1,2.0,,0,0.006349206349206349
develop_methods_or_techniques,Lead religious services,4,2,2.0,3.9675,0,0.006349206349206349
develop_methods_or_techniques,Maintain equipment,4,2,2.0,4.0575,0,0.006349206349206349
develop_methods_or_techniques,Manage IT operations,4,2,2.0,3.6825,0,0.006349206349206349
develop_methods_or_techniques,Manage distribution operations,4,1,2.0,4.1033333333333335,0,0.006349206349206349
develop_methods_or_techniques,Manage workplace safety,4,3,2.0,3.6875,1,0.006349206349206349
develop_methods_or_techniques,Monitor compliance,4,2,2.0,3.6775,0,0.006349206349206349
develop_methods_or_techniques,Optimize search visibility,4,1,2.0,3.7125,0,0.006349206349206349
develop_methods_or_techniques,Serve academic governance,4,1,2.0,3.74,4,0.006349206349206349
develop_methods_or_techniques,Test software quality,4,1,2.0,4.3225,0,0.006349206349206349
develop_methods_or_techniques,Advance genetics research,3,1,1.5,3.1799999999999997,0,0.004761904761904762
develop_methods_or_techniques,Analyze organizational problems,3,2,1.5,3.473333333333333,0,0.004761904761904762
develop_methods_or_techniques,Assess learner progress,3,1,1.5,3.78,0,0.004761904761904762
develop_methods_or_techniques,Assess speech disorders,3,1,1.5,4.296666666666667,0,0.004761904761904762
develop_methods_or_techniques,Conduct scientific research,3,2,1.5,3.9033333333333338,0,0.004761904761904762
develop_methods_or_techniques,Coordinate creative production,3,2,1.5,3.893333333333333,0,0.004761904761904762
develop_methods_or_techniques,Create crafted designs,3,3,1.5,4.07,0,0.004761904761904762
develop_methods_or_techniques,Create technical drawings,3,2,1.5,3.8699999999999997,0,0.004761904761904762
develop_methods_or_techniques,Deliver creative therapy,3,2,1.5,3.69,0,0.004761904761904762
develop_methods_or_techniques,Develop product designs,3,2,1.5,3.6466666666666665,0,0.004761904761904762
develop_methods_or_techniques,Diagnose psychiatric conditions,3,2,1.5,4.166666666666667,0,0.004761904761904762
develop_methods_or_techniques,Establish property boundaries,3,1,1.5,3.36,0,0.004761904761904762
develop_methods_or_techniques,Inspect and investigate,3,3,1.5,3.703333333333333,0,0.004761904761904762
develop_methods_or_techniques,Lead visitor programs,3,2,1.5,3.5,0,0.004761904761904762
develop_methods_or_techniques,Manage financial operations,3,2,1.5,4.2299999999999995,0,0.004761904761904762
develop_methods_or_techniques,Manage forest resources,3,1,1.5,3.09,0,0.004761904761904762
develop_methods_or_techniques,Manage geospatial data,3,2,1.5,3.8449999999999998,0,0.004761904761904762
develop_methods_or_techniques,Manage lodging operations,3,3,1.5,3.8266666666666667,0,0.004761904761904762
develop_methods_or_techniques,Operate nuclear systems,3,3,1.5,3.953333333333333,0,0.004761904761904762
develop_methods_or_techniques,Provide behavioral counseling,3,3,1.5,3.9133333333333336,1,0.004761904761904762
develop_methods_or_techniques,Provide emergency medicine,3,3,1.5,3.62,0,0.004761904761904762
